utt_id,row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,text,playerId,target,role,countCorrect,speaker,submitted
671,fKYnqu39vhsYQF76H,3,MPQoZdTQv6kYZnJ4m_C8Y9EjJyaZgfwW8fS,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,0,3,hes sitting on the floor,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
672,fKYnqu39vhsYQF76H,3,MPQoZdTQv6kYZnJ4m_C8Y9EjJyaZgfwW8fS,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,0,3,without arms?,vGWQMSpu3DC2q39SP,/experiment/tangram_F.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
673,fKYnqu39vhsYQF76H,3,MPQoZdTQv6kYZnJ4m_C8Y9EjJyaZgfwW8fS,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,0,3,is he holding his knees?,fpQSfDkFQquyZPeeY,/experiment/tangram_F.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
674,fKYnqu39vhsYQF76H,3,MPQoZdTQv6kYZnJ4m_C8Y9EjJyaZgfwW8fS,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,0,3,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
675,fKYnqu39vhsYQF76H,3,MPQoZdTQv6kYZnJ4m_C8Y9EjJyaZgfwW8fS,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,0,3,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
676,QFC3GHLRZGvhaTPHK,4,RGrBCgGZtGCNfxemo_7inrNewGmMpbPSGSj,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,0,4,hes rigth hand is longer,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
677,QFC3GHLRZGvhaTPHK,4,RGrBCgGZtGCNfxemo_7inrNewGmMpbPSGSj,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,0,4,he looks like he is dancing?,vGWQMSpu3DC2q39SP,/experiment/tangram_K.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
678,QFC3GHLRZGvhaTPHK,4,RGrBCgGZtGCNfxemo_7inrNewGmMpbPSGSj,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,0,4,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
679,QFC3GHLRZGvhaTPHK,4,RGrBCgGZtGCNfxemo_7inrNewGmMpbPSGSj,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,0,4,does he have weird these weird feet?,fpQSfDkFQquyZPeeY,/experiment/tangram_K.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
680,QFC3GHLRZGvhaTPHK,4,RGrBCgGZtGCNfxemo_7inrNewGmMpbPSGSj,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,0,4,like pointing upside,fpQSfDkFQquyZPeeY,/experiment/tangram_K.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
681,9ToS4m4NgdsWKszS8,5,foFyyEcoveHQy9Rou_AJKaQ4d3QzaveP55b,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,0,5,it's a mountain with a cube on it,g47HoPgY7BZ5yiSNH,/experiment/tangram_E.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
682,9ToS4m4NgdsWKszS8,5,foFyyEcoveHQy9Rou_AJKaQ4d3QzaveP55b,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,0,5,with bunny ears?,fpQSfDkFQquyZPeeY,/experiment/tangram_E.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
683,9ToS4m4NgdsWKszS8,5,foFyyEcoveHQy9Rou_AJKaQ4d3QzaveP55b,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,0,5,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_E.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
684,5bXnPhieXLhsEjBGg,6,SBDLHzfyaquCddX9y_iYL85ccvmZ6J3jWvp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,0,6,his back is straight,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
685,5bXnPhieXLhsEjBGg,6,SBDLHzfyaquCddX9y_iYL85ccvmZ6J3jWvp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,0,6,hes arm on right side,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
686,5bXnPhieXLhsEjBGg,6,SBDLHzfyaquCddX9y_iYL85ccvmZ6J3jWvp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,0,6,his leg on right side,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
687,5bXnPhieXLhsEjBGg,6,SBDLHzfyaquCddX9y_iYL85ccvmZ6J3jWvp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,0,6,looks like have a hood and is kneeling?,vGWQMSpu3DC2q39SP,/experiment/tangram_J.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
688,5bXnPhieXLhsEjBGg,6,SBDLHzfyaquCddX9y_iYL85ccvmZ6J3jWvp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,0,6,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
689,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,he is a zombie,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
690,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,looks like he is falling down?,fpQSfDkFQquyZPeeY,/experiment/tangram_A.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
691,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,no,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
692,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,hes walking,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
693,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,with triangle tail?,fpQSfDkFQquyZPeeY,/experiment/tangram_A.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
694,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,head tilted back and legs on left side?,vGWQMSpu3DC2q39SP,/experiment/tangram_A.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
695,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,no,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
696,gt2cbu4NauvyWBg8G,7,F2w2yXuF8N3QmJErD_Czr59NpkQSy9XejoA,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,0,7,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
697,rWoAdWnPNR92BrnrH,8,io2XkkkEecBjwB8ue_XkhSrzqTcfpdvBErz,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,0,8,he looks like a Turkish dancer,g47HoPgY7BZ5yiSNH,/experiment/tangram_G.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
698,rWoAdWnPNR92BrnrH,8,io2XkkkEecBjwB8ue_XkhSrzqTcfpdvBErz,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,0,8,with triangle foot on right side?,vGWQMSpu3DC2q39SP,/experiment/tangram_G.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
699,rWoAdWnPNR92BrnrH,8,io2XkkkEecBjwB8ue_XkhSrzqTcfpdvBErz,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,0,8,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_G.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
700,LHevMuQrH5KS9bdEn,9,pEv2fksrKcwoL3PSG_Lb3WQohwbsCiKRyEB,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,9,0,9,he spreads his arms,g47HoPgY7BZ5yiSNH,/experiment/tangram_B.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
701,LHevMuQrH5KS9bdEn,9,pEv2fksrKcwoL3PSG_Lb3WQohwbsCiKRyEB,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,9,0,9,falling down?,fpQSfDkFQquyZPeeY,/experiment/tangram_B.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
702,LHevMuQrH5KS9bdEn,9,pEv2fksrKcwoL3PSG_Lb3WQohwbsCiKRyEB,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,9,0,9,he is kneeling and his left leg is in the back,g47HoPgY7BZ5yiSNH,/experiment/tangram_B.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
703,acNman7mcoxPekxxZ,10,grST2qThdgsz5yWf8_Fo2ivbRwyzDcxtQuR,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,10,0,10,hes falling,g47HoPgY7BZ5yiSNH,/experiment/tangram_C.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
704,eewDaZxxFs9Wn8umr,11,DX7hq3h6QDjZqHPcM_63r3HuX2E7RXyuftc,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,11,0,11,balance sheet,g47HoPgY7BZ5yiSNH,/experiment/tangram_I.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
705,eewDaZxxFs9Wn8umr,11,DX7hq3h6QDjZqHPcM_63r3HuX2E7RXyuftc,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,11,0,11,hes arm on left side,g47HoPgY7BZ5yiSNH,/experiment/tangram_I.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
706,eewDaZxxFs9Wn8umr,11,DX7hq3h6QDjZqHPcM_63r3HuX2E7RXyuftc,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,11,0,11,i would say ice skating :),vGWQMSpu3DC2q39SP,/experiment/tangram_I.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
707,hqFZRzKQR6pFKRKRy,12,NQ5R9t5KLEKETy9Ac_BpdwRRZnP86q8ECv3,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,0,1,12,mountain with bunny ears,g47HoPgY7BZ5yiSNH,/experiment/tangram_E.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
708,KJS6mLg6xr4t2moTQ,13,yrSj4jZ8us8d7T7fF_XW5eLuk4DeannYW4i,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,1,1,13,ice skiing,g47HoPgY7BZ5yiSNH,/experiment/tangram_I.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
709,A8o5457os5NuyXZe8,14,ZazM8pTx9fh3Kek2X_pEQmFeTphdhX89WTx,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,2,1,14,zombie,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
710,sXaGde2zDmrvJhX3j,15,sYdrWB9QnRESgL6bC_krSKqs5zqiYrQ6s9h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,1,15,his back is straight,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
711,sXaGde2zDmrvJhX3j,15,sYdrWB9QnRESgL6bC_krSKqs5zqiYrQ6s9h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,1,15,arm and leg on right side,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
712,sXaGde2zDmrvJhX3j,15,sYdrWB9QnRESgL6bC_krSKqs5zqiYrQ6s9h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,1,15,he is almost a square ?,vGWQMSpu3DC2q39SP,/experiment/tangram_J.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
713,sXaGde2zDmrvJhX3j,15,sYdrWB9QnRESgL6bC_krSKqs5zqiYrQ6s9h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,1,15,sweater on his knees,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
714,sXaGde2zDmrvJhX3j,15,sYdrWB9QnRESgL6bC_krSKqs5zqiYrQ6s9h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,1,15,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
715,nnwq9DguZjPWmpjxj,16,LCedWBokLsgssh9EM_vCbjC9zjgt7fxzGkD,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,1,16,danceing but he is not Turkish,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,0,g47HoPgY7BZ5yiSNH,TRUE
716,zrHwPSGuKudWu8sHH,17,sTPTX3SNfR6KhtGEQ_EmhjMRPuyn35iaXRe,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,1,17,its just body and head,g47HoPgY7BZ5yiSNH,/experiment/tangram_H.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
717,zrHwPSGuKudWu8sHH,17,sTPTX3SNfR6KhtGEQ_EmhjMRPuyn35iaXRe,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,1,17,and leg on right side?,fpQSfDkFQquyZPeeY,/experiment/tangram_H.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
718,zrHwPSGuKudWu8sHH,17,sTPTX3SNfR6KhtGEQ_EmhjMRPuyn35iaXRe,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,1,17,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_H.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
719,MnAM9WNSBDuwegsPG,18,iFQmkr5smqWJqoz8A_YQruMvz3R5KzSNk9i,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,1,18,like a praying priest from the leftside,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
720,N3HsabMPZ5FxKpDzt,19,HrASGuBn4L5Lxwmby_89fmpdrGfoaPHAeus,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,1,19,sitting on the floor,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
721,uuZCSPr6C2zpmeJbZ,20,Et7cCRZtFCdcybwHN_DPXsLS2KFhCkkEdBf,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,1,20,the dancer you previously thought was not Turkish,g47HoPgY7BZ5yiSNH,/experiment/tangram_B.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
722,gmPKkhW94i4qYNbzA,21,ipXrYL7DPwzjjufNv_X6dgnZeFsdCoWWWr3,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,9,1,21,turkish dancer,g47HoPgY7BZ5yiSNH,/experiment/tangram_G.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
723,kZtBDZjHmaJzxgSR5,22,xMaW8NRdwzktcBQuj_2ez8SmZ6eudi3xNBc,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,10,1,22,sitting down,g47HoPgY7BZ5yiSNH,/experiment/tangram_L.png,speaker,0,g47HoPgY7BZ5yiSNH,TRUE
724,LWPh9fFGuZaWt3jLs,23,2zLyznqBWwrEG9uvN_rKz3ZQYzBAjB3xrs4,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,11,1,23,falling,g47HoPgY7BZ5yiSNH,/experiment/tangram_C.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
725,uQTeJJZkTasYrBuaG,24,aH2GDchvEzTn7JMbw_GyFdiH4zzimKqhGGJ,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,0,2,24,the dancer you previously thought was not Turkish,g47HoPgY7BZ5yiSNH,/experiment/tangram_B.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
726,KyxMHKb46qnLCE6vo,25,uEfXim3jH4WHqX8Jw_LT6SRvvTRkhSHTHAi,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,1,2,25,falling,g47HoPgY7BZ5yiSNH,/experiment/tangram_C.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
727,ketr3WroncqDFAAH8,26,Ed4xxGBRm4KDgqDGX_KGNLALaGJJkciEsYW,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,2,2,26,zombie,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
728,dMb8fxreuFr5n5gbc,27,3zZ8dASzyzGqyL6t3_oeoDB2vy2XGxorRkE,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,2,27,turkish dancer,g47HoPgY7BZ5yiSNH,/experiment/tangram_G.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
729,EQQrGSBwW5f6bahSq,28,qQxwCqDLAWBwdsjPC_EuzR2AuuLshj89DNP,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,2,28,praying priest,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
730,EQQrGSBwW5f6bahSq,28,qQxwCqDLAWBwdsjPC_EuzR2AuuLshj89DNP,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,2,28,left side hands or right?,vGWQMSpu3DC2q39SP,/experiment/tangram_D.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
731,EQQrGSBwW5f6bahSq,28,qQxwCqDLAWBwdsjPC_EuzR2AuuLshj89DNP,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,2,28,left,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
732,z8iNpetvYmv6eydEP,29,WsN8owr5nh3hNBRm4_XgRXtmpsmtbTysQ5P,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,2,29,sitting,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
733,hLyJkFSgK6QPpcWxp,30,rbgFHxZfaqhuiRq4t_FMPXbjzmuoC7oC4Fo,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,2,30,just a body,g47HoPgY7BZ5yiSNH,/experiment/tangram_H.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
734,hLyJkFSgK6QPpcWxp,30,rbgFHxZfaqhuiRq4t_FMPXbjzmuoC7oC4Fo,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,2,30,just a head,g47HoPgY7BZ5yiSNH,/experiment/tangram_H.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
735,gnRN5cNuaCDH2DivZ,31,SKhheoFmDRYXoP65Q_5CHi6Hozp68A7DiFY,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,2,31,squating,g47HoPgY7BZ5yiSNH,/experiment/tangram_L.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
736,5QPJmHNNDqmwjsJDn,32,Jg2c4GCmcF72Zh7iY_PTaJt9Gdu4rSnM65A,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,2,32,squatint with sweather on his knees,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
737,5QPJmHNNDqmwjsJDn,32,Jg2c4GCmcF72Zh7iY_PTaJt9Gdu4rSnM65A,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,2,32,the one that looks like it's kneeling ?,vGWQMSpu3DC2q39SP,/experiment/tangram_J.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
738,5QPJmHNNDqmwjsJDn,32,Jg2c4GCmcF72Zh7iY_PTaJt9Gdu4rSnM65A,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,2,32,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
739,FEwJE62tNZWGaPmQq,33,uwSKxPvyMYNSMENe7_t9TaoEfnZMWnvTcgo,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,9,2,33,mountain,g47HoPgY7BZ5yiSNH,/experiment/tangram_E.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
740,xtF6tJSdMYDF8EBjp,34,t6i7FaspWnzYipHqv_HDEbE4mmiKbpQHP6y,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,10,2,34,who dances but is not Turkish I think,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,0,g47HoPgY7BZ5yiSNH,TRUE
741,fsnSZM6MD3mrmFkBy,35,LRrxqKjS6nPgD9tQC_kZrj9dhCogtkRhFpi,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,11,2,35,ice skiing,g47HoPgY7BZ5yiSNH,/experiment/tangram_I.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
742,JmYcRqo3bN5iPHDen,36,zKCjw4oKgvbQ3T7dt_uTCyCJ7GDCc58JHj3,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,0,3,36,sitting on the floor,g47HoPgY7BZ5yiSNH,/experiment/tangram_F.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
743,jfstxcvnpXfRRFxuv,37,uXSNGwoEh93jYKHmY_u97mHkAD6dfvhkCBK,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,1,3,37,he dances but is not Turkish,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
744,jfstxcvnpXfRRFxuv,37,uXSNGwoEh93jYKHmY_u97mHkAD6dfvhkCBK,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,1,3,37,right arm is longer,g47HoPgY7BZ5yiSNH,/experiment/tangram_K.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
745,AxbsuECxAk3gbTswW,38,s92hP72by8kQHJBDs_QBuo5J8wPF3598krt,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,2,3,38,who is just squatting down,g47HoPgY7BZ5yiSNH,/experiment/tangram_L.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
746,AxbsuECxAk3gbTswW,38,s92hP72by8kQHJBDs_QBuo5J8wPF3598krt,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,2,3,38,square?,fpQSfDkFQquyZPeeY,/experiment/tangram_L.png,listener,1,g47HoPgY7BZ5yiSNH,TRUE
747,AxbsuECxAk3gbTswW,38,s92hP72by8kQHJBDs_QBuo5J8wPF3598krt,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,2,3,38,his arm on right side,g47HoPgY7BZ5yiSNH,/experiment/tangram_L.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
748,zPyZvTpsrHDiicwvW,39,tzgY64D8MfcR4dcuD_mgG6dn3KNWsdM473h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,3,3,39,zombie,g47HoPgY7BZ5yiSNH,/experiment/tangram_A.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
749,HgZuXNp6tN9cMhAWL,40,TeHX3eg4nEsJCWpKs_NEsLFkHaWF2QQ7Fne,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,4,3,40,squats and sweater on his knees,g47HoPgY7BZ5yiSNH,/experiment/tangram_J.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
750,qXjbSoJA3gAAo9YpS,41,QyouTbiw488AL5L5y_3TQmB97R7umRN7wLB,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,5,3,41,falling,g47HoPgY7BZ5yiSNH,/experiment/tangram_C.png,speaker,1,g47HoPgY7BZ5yiSNH,TRUE
751,DEcPcvdb8Gzm6fvBn,42,Aokf9ZCE7Pqm9jSSn_DGcrLzHn3JTkjsiSs,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,6,3,42,turkish dancer,g47HoPgY7BZ5yiSNH,/experiment/tangram_G.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
752,Dg34Q9ZJRDGsqN6SP,43,B2bAagX5YxAzmLKjD_dQJwCFzuymWddLz6h,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,7,3,43,mountain,g47HoPgY7BZ5yiSNH,/experiment/tangram_E.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
753,QGMdDB49oLhg7JKJG,44,W5wW4WLhR8bqH4KMu_CkEDsMYzDtxWLHSwp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,3,44,praying,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
754,QGMdDB49oLhg7JKJG,44,W5wW4WLhR8bqH4KMu_CkEDsMYzDtxWLHSwp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,3,44,arms on left side,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
755,QGMdDB49oLhg7JKJG,44,W5wW4WLhR8bqH4KMu_CkEDsMYzDtxWLHSwp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,3,44,priest?,fpQSfDkFQquyZPeeY,/experiment/tangram_D.png,listener,2,g47HoPgY7BZ5yiSNH,TRUE
756,QGMdDB49oLhg7JKJG,44,W5wW4WLhR8bqH4KMu_CkEDsMYzDtxWLHSwp,HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,8,3,44,yes,g47HoPgY7BZ5yiSNH,/experiment/tangram_D.png,speaker,2,g47HoPgY7BZ5yiSNH,TRUE
